Date,Time,Frequency,Device,Location,Grid 1,Grid 2,Lat,Long,NearHit
2024-01-25,21:01:51,43.575,,15RVQ,94252,43709,31.12727737,-93.0602951,TRUE
2024-01-25,21:01:59,43.575,,15RVQ,94234,43705,31.12723541,-93.06047821,TRUE
2024-01-25,21:02:01,43.575,,15RVQ,94241,43708,31.12726784,-93.06040955,TRUE
2024-01-25,21:02:51,43.575,,15RVQ,94238,43714,31.12731743,-93.06043243,TRUE
2024-01-25,21:02:58,43.575,,15RVQ,94352,43783,31.12794304,-93.05924225,TRUE
2024-01-25,21:03:00,43.575,,15RVQ,94233,43703,31.12722015,-93.06049347,TRUE
2024-01-25,21:04:12,43.575,,15RVQ,94327,43774,31.12786102,-93.05950165,TRUE
2024-01-25,21:04:35,43.575,,15RVQ,94227,43707,31.12725639,-93.0605545,TRUE
2024-01-25,21:04:46,43.575,,15RVQ,94315,43759,31.12773132,-93.05963135,TRUE
2024-01-25,11:46:41,43.775,,15RVQ,93781,43515,31.12552643,-93.06523132,TRUE
2024-01-25,19:15:49,45.05,,15RVQ,93901,43495,31.12534332,-93.06397247,TRUE
2024-01-25,19:16:02,45.05,,15RVQ,93911,43502,31.12540245,-93.06386566,TRUE
2024-01-25,19:16:08,45.05,,15RVQ,93911,43502,31.12540436,-93.06386566,TRUE
2024-01-25,19:16:12,45.05,,15RVQ,93896,43491,31.12530899,-93.06402588,TRUE
2024-01-25,19:16:20,45.05,,15RVQ,93902,43495,31.12534523,-93.06396484,TRUE
2024-01-25,19:16:25,45.05,,15RVQ,93899,43493,31.12532616,-93.06399536,TRUE
2024-01-25,19:16:31,45.05,,15RVQ,93906,43498,31.12537384,-93.06391907,TRUE
2024-01-25,19:16:34,45.05,,15RVQ,93912,43502,31.12541008,-93.0638504,TRUE
2024-01-25,19:16:38,45.05,,15RVQ,93925,43511,31.12548637,-93.0637207,TRUE
2024-01-25,19:16:46,45.05,,15RVQ,93905,43498,31.12536621,-93.0639267,TRUE
2024-01-25,19:15:24,282.2,TACSAT,15RVQ,93402,43368,31.12419891,-93.06920624,TRUE
2024-01-25,20:19:02,282.2,TACSAT,15RVQ,93871,43379,31.1242981,-93.06428528,TRUE
2024-01-25,20:19:52,282.2,TACSAT,15RVQ,93561,43309,31.12366676,-93.0675354,TRUE
2024-01-25,20:23:52,282.2,TACSAT,15RVQ,93716,43343,31.12397003,-93.06591034,TRUE
2024-01-25,20:25:02,282.2,TACSAT,15RVQ,93733,43323,31.12379265,-93.06573486,TRUE
2024-01-25,20:25:42,282.2,TACSAT,15RVQ,93797,43342,31.12396049,-93.06506348,TRUE
2024-01-25,20:29:32,282.2,TACSAT,15RVQ,93669,43322,31.12378502,-93.06639862,TRUE
2024-01-25,22:32:32,282.2,TACSAT,15RVQ,93745,43332,31.12387085,-93.06560516,TRUE
2024-01-25,22:34:12,282.2,TACSAT,15RVQ,93701,43331,31.12386131,-93.06607056,TRUE
2024-01-25,22:35:22,282.2,TACSAT,15RVQ,93746,43338,31.12392998,-93.06559753,TRUE
2024-01-25,22:38:02,282.2,TACSAT,15RVQ,93879,43357,31.12409401,-93.06420135,TRUE
2024-01-25,22:38:22,282.2,TACSAT,15RVQ,93682,43299,31.1235714,-93.06626892,TRUE
2024-01-25,22:39:22,282.2,TACSAT,15RVQ,93698,43325,31.12380791,-93.06609344,TRUE
2024-01-25,22:40:02,282.2,TACSAT,15RVQ,93745,43344,31.12398148,-93.06560516,TRUE
2024-01-26,00:11:42,282.2,TACSAT,15RVQ,93690,43325,31.12381172,-93.066185,TRUE
2024-01-26,00:12:02,282.2,TACSAT,15RVQ,93731,43336,31.12390709,-93.06575012,TRUE
2024-01-26,00:12:42,282.2,TACSAT,15RVQ,93731,43324,31.12379837,-93.06575012,TRUE
2024-01-26,00:13:12,282.2,TACSAT,15RVQ,93661,43316,31.12372971,-93.06648254,TRUE
2024-01-26,00:13:32,282.2,TACSAT,15RVQ,93786,43330,31.12384987,-93.06517792,TRUE
2024-01-26,00:13:42,282.2,TACSAT,15RVQ,93664,43310,31.12367058,-93.06645203,TRUE
2024-01-25,22:37:02,292.1062,TACSAT,15RVQ,93820,43118,31.12193871,-93.06481934,TRUE
2024-01-25,20:24:42,294.3437,TACSAT,15RVQ,93527,43255,31.12317467,-93.06789398,TRUE
2024-01-26,00:14:12,297.3375,TACSAT,15RVQ,93720,43244,31.1230793,-93.06586456,TRUE
2024-01-25,20:16:42,299.5969,TACSAT,15RVQ,93717,43151,31.12223625,-93.06590271,TRUE
2024-01-25,20:17:22,299.5969,TACSAT,15RVQ,93724,43164,31.12235641,-93.06582642,TRUE
2024-01-25,20:23:12,299.6188,TACSAT,15RVQ,93704,43145,31.12218475,-93.06603241,TRUE
2024-01-25,20:22:12,299.6469,TACSAT,15RVQ,93730,43193,31.12261391,-93.06575775,TRUE
2024-01-25,20:19:12,299.65,TACSAT,15RVQ,93749,43190,31.1225872,-93.06555939,TRUE
2024-01-25,20:18:02,299.6531,TACSAT,15RVQ,93732,43192,31.12261009,-93.06574249,TRUE
2024-01-25,20:20:22,299.6812,TACSAT,15RVQ,93741,43190,31.12259102,-93.06564331,TRUE
2024-01-25,20:18:22,299.7625,TACSAT,15RVQ,93760,43192,31.12260437,-93.06544495,TRUE
2024-01-25,20:31:22,302.2125,TACSAT,15RVQ,93682,43061,31.12142372,-93.06626892,TRUE
2024-01-25,22:36:13,302.5125,TACSAT,15RVQ,93516,43158,31.12230301,-93.06800842,TRUE
2024-01-25,22:36:51,302.5125,TACSAT,15RVQ,93479,43191,31.12259674,-93.06839752,TRUE
2024-01-25,13:25:54,312.5875,TACSAT,15RVQ,93565,43318,31.12374306,-93.06748962,TRUE
2024-01-25,13:26:57,312.5875,TACSAT,15RVQ,94234,43459,31.12502098,-93.06047821,TRUE
2024-01-25,13:26:59,312.5875,TACSAT,15RVQ,93528,43310,31.12367249,-93.06788635,TRUE
2024-01-25,13:27:07,312.5875,TACSAT,15RVQ,94212,43454,31.12497711,-93.06070709,TRUE
2024-01-25,13:27:28,312.5875,TACSAT,15RVQ,93937,42903,31.11999893,-93.063591,TRUE
2024-01-26,00:12:12,314.0625,TACSAT,15RVQ,93716,43216,31.12282181,-93.06591034,TRUE
2024-01-26,00:12:32,314.15,TACSAT,15RVQ,93704,43237,31.12301064,-93.06604004,TRUE
2024-01-25,20:15:59,316.3125,TACSAT,15RVQ,93618,43041,31.12124252,-93.06693268,TRUE
2024-01-25,20:16:02,316.3125,TACSAT,15RVQ,93580,43037,31.12121201,-93.06733704,TRUE
2024-01-25,20:16:18,316.3125,TACSAT,15RVQ,93561,43042,31.12125015,-93.0675354,TRUE
2024-01-25,20:16:22,316.3125,TACSAT,15RVQ,93650,42989,31.12077332,-93.06660461,TRUE
2024-01-25,20:16:25,316.3125,TACSAT,15RVQ,93574,42982,31.12071228,-93.06739807,TRUE
2024-01-25,20:16:32,316.3125,TACSAT,15RVQ,93659,42959,31.12050629,-93.06650543,TRUE
2024-01-25,20:16:35,316.3125,TACSAT,15RVQ,93661,42960,31.12051201,-93.06648254,TRUE
2024-01-25,20:16:40,316.3125,TACSAT,15RVQ,93575,43037,31.12120819,-93.06739044,TRUE
2024-01-25,20:16:46,316.3125,TACSAT,15RVQ,93522,43033,31.12116814,-93.06793976,TRUE
2024-01-25,20:16:50,316.3125,,15RVQ,93590,42965,31.12056351,-93.06723022,TRUE
2024-01-25,20:16:57,316.3125,,15RVQ,93543,43066,31.12147331,-93.06772614,TRUE
2024-01-25,20:17:01,316.3125,,15RVQ,93716,43049,31.12131882,-93.06591034,TRUE
2024-01-25,20:17:20,316.3125,,15RVQ,93599,43039,31.12122726,-93.06713104,TRUE
2024-01-25,20:17:24,316.3125,,15RVQ,93533,43033,31.12117577,-93.06782532,TRUE
2024-01-25,20:17:39,316.3125,,15RVQ,93518,43093,31.12171555,-93.06798553,TRUE
2024-01-25,20:17:42,316.3125,,15RVQ,93589,43038,31.12121964,-93.06723785,TRUE
2024-01-25,20:17:43,316.3125,,15RVQ,93596,43039,31.12122536,-93.06716156,TRUE
2024-01-25,20:18:04,316.3125,,15RVQ,93482,43159,31.12230492,-93.068367,TRUE
2024-01-25,20:18:21,316.3125,,15RVQ,93612,43040,31.12123871,-93.06700134,TRUE
2024-01-25,20:18:25,316.3125,,15RVQ,93562,43036,31.12119865,-93.06752014,TRUE
2024-01-25,20:18:42,316.3125,,15RVQ,93612,43040,31.1212368,-93.06700134,TRUE
2024-01-25,20:18:42,316.3125,,15RVQ,93611,43040,31.1212368,-93.06700897,TRUE
2024-01-25,20:18:46,316.3125,,15RVQ,93578,43037,31.1212101,-93.06735992,TRUE
2024-01-25,20:19:01,316.3125,,15RVQ,93577,43046,31.1212883,-93.06736755,TRUE
2024-01-25,20:19:03,316.3125,,15RVQ,93618,43041,31.12124252,-93.06694031,TRUE
2024-01-25,20:19:07,316.3125,,15RVQ,93572,43037,31.12120628,-93.06742096,TRUE
2024-01-25,20:19:22,316.3125,,15RVQ,93573,43046,31.1212883,-93.0674057,TRUE
2024-01-25,20:19:22,316.3125,,15RVQ,93587,43039,31.12122726,-93.06726074,TRUE
2024-01-25,20:19:26,316.3125,,15RVQ,93655,42995,31.12083435,-93.06654358,TRUE
2024-01-25,20:19:43,316.3125,,15RVQ,93556,43035,31.12119293,-93.06758881,TRUE
2024-01-25,20:19:47,316.3125,,15RVQ,93602,43039,31.12123108,-93.06710052,TRUE
2024-01-25,20:20:02,316.3125,,15RVQ,93564,43037,31.12120628,-93.06750488,TRUE
2024-01-25,20:20:25,316.3125,,15RVQ,93607,43034,31.12117767,-93.06705475,TRUE
2024-01-25,20:20:46,316.3125,,15RVQ,93602,43039,31.12122917,-93.06710815,TRUE
2024-01-25,20:21:07,316.3125,,15RVQ,93604,43040,31.12123299,-93.06707764,TRUE
2024-01-25,20:21:24,316.3125,,15RVQ,93522,43033,31.12117577,-93.06793976,TRUE
2024-01-25,20:21:49,316.3125,,15RVQ,93615,43040,31.12124062,-93.06697083,TRUE
2024-01-25,20:22:06,316.3125,,15RVQ,93669,42997,31.1208477,-93.06639862,TRUE
2024-01-25,20:22:29,316.3125,,15RVQ,93514,43087,31.12166023,-93.06803131,TRUE
2024-01-25,20:22:50,316.3125,,15RVQ,93615,43013,31.12099075,-93.06697083,TRUE
2024-01-25,20:22:52,316.3125,,15RVQ,93686,42953,31.12045097,-93.06622314,TRUE
2024-01-25,20:23:28,316.3125,,15RVQ,93540,43078,31.12158012,-93.06774902,TRUE
2024-01-25,20:23:32,316.3125,,15RVQ,93547,43079,31.12158585,-93.06768036,TRUE
2024-01-25,20:23:47,316.3125,,15RVQ,93490,43117,31.12192917,-93.06828308,TRUE
2024-01-25,20:23:51,316.3125,,15RVQ,93601,43093,31.12171173,-93.06711578,TRUE
2024-01-25,20:23:55,316.3125,,15RVQ,93652,42968,31.1205883,-93.06658173,TRUE
2024-01-25,20:24:10,316.3125,,15RVQ,93613,43088,31.12166786,-93.06698608,TRUE
2024-01-25,20:24:12,316.3125,,15RVQ,93615,43087,31.12166405,-93.06697083,TRUE
2024-01-25,20:24:41,316.3125,,15RVQ,93478,43142,31.12215233,-93.06840515,TRUE
2024-01-25,20:24:46,316.3125,,15RVQ,93417,43172,31.12242889,-93.06904602,TRUE
2024-01-25,20:24:57,316.3125,,15RVQ,93408,43177,31.12246704,-93.06913757,TRUE
2024-01-25,20:25:05,316.3125,,15RVQ,93601,43039,31.12122917,-93.06711578,TRUE
2024-01-25,20:25:09,316.3125,,15RVQ,93583,42984,31.12072945,-93.06730652,TRUE
2024-01-25,20:25:12,316.3125,,15RVQ,93570,42985,31.12073708,-93.06743622,TRUE
2024-01-25,20:25:27,316.3125,,15RVQ,93524,43098,31.12176132,-93.06791687,TRUE
2024-01-25,20:26:06,316.3125,,15RVQ,93507,43090,31.12168694,-93.06809998,TRUE
2024-01-25,20:26:28,316.3125,,15RVQ,93554,43108,31.12184715,-93.06761169,TRUE
2024-01-25,20:26:51,316.3125,,15RVQ,93535,43092,31.12170601,-93.06780243,TRUE
2024-01-25,20:26:53,316.3125,,15RVQ,93519,43087,31.12165833,-93.06797791,TRUE
2024-01-25,20:27:08,316.3125,,15RVQ,93530,43095,31.12173271,-93.06785583,TRUE
2024-01-25,20:27:12,316.3125,,15RVQ,93529,43093,31.12171173,-93.06787109,TRUE
2024-01-25,20:27:29,316.3125,,15RVQ,93658,42982,31.12071228,-93.06651306,TRUE
2024-01-25,20:27:32,316.3125,,15RVQ,93696,42981,31.12070847,-93.06611633,TRUE
2024-01-25,20:27:48,316.3125,,15RVQ,93582,43037,31.12120628,-93.06731415,TRUE
2024-01-25,20:27:52,316.3125,,15RVQ,93549,43105,31.12182045,-93.06765747,TRUE
2024-01-25,20:28:11,316.3125,,15RVQ,93573,43104,31.12181091,-93.0674057,TRUE
2024-01-25,20:28:13,316.3125,,15RVQ,93558,43110,31.12186813,-93.06756592,TRUE
2024-01-25,20:28:27,316.3125,,15RVQ,93577,42978,31.12067604,-93.06736755,TRUE
2024-01-25,20:28:32,316.3125,,15RVQ,93678,43004,31.12091446,-93.06630707,TRUE
2024-01-25,20:28:47,316.3125,,15RVQ,93569,42987,31.12075424,-93.06745148,TRUE
2024-01-25,20:28:51,316.3125,,15RVQ,93504,43100,31.12177658,-93.06813049,TRUE
2024-01-25,20:28:53,316.3125,,15RVQ,93512,43101,31.12178612,-93.06804657,TRUE
2024-01-25,20:29:12,316.3125,,15RVQ,93565,43109,31.12185478,-93.06748962,TRUE
2024-01-25,20:29:27,316.3125,,15RVQ,93562,42992,31.12080574,-93.06752014,TRUE
2024-01-25,20:29:31,316.3125,,15RVQ,93487,43117,31.12192726,-93.0683136,TRUE
2024-01-25,20:29:35,316.3125,,15RVQ,93568,43091,31.12169647,-93.06745911,TRUE
2024-01-25,20:29:54,316.3125,,15RVQ,93557,43110,31.12187195,-93.06758118,TRUE
2024-01-25,20:30:12,316.3125,,15RVQ,93482,43132,31.12206841,-93.068367,TRUE
2024-01-25,20:30:15,316.3125,,15RVQ,93568,43104,31.12181282,-93.06745911,TRUE
2024-01-25,20:30:36,316.3125,,15RVQ,93532,43092,31.12170601,-93.06784058,TRUE
2024-01-25,20:30:55,316.3125,,15RVQ,93526,43094,31.12172127,-93.06790161,TRUE
2024-01-25,20:31:16,316.3125,,15RVQ,93614,43050,31.12132645,-93.06697845,TRUE
2024-01-25,20:31:35,316.3125,,15RVQ,93519,43097,31.12174988,-93.06797028,TRUE
2024-01-25,20:31:39,316.3125,,15RVQ,93522,43092,31.12170219,-93.06793976,TRUE
2024-01-25,20:32:15,316.3125,,15RVQ,93506,43103,31.1218071,-93.0681076,TRUE
2024-01-25,20:32:19,316.3125,,15RVQ,93530,43093,31.12171745,-93.06786346,TRUE
2024-01-25,20:32:36,316.3125,,15RVQ,93466,43144,31.12217522,-93.06852722,TRUE
2024-01-25,20:32:40,316.3125,,15RVQ,93521,43087,31.12166405,-93.06795502,TRUE
2024-01-25,20:32:53,316.3125,,15RVQ,94137,42680,31.1179924,-93.06149292,TRUE
2024-01-25,20:32:59,316.3125,,15RVQ,93515,43091,31.12169838,-93.06801605,TRUE
2024-01-25,20:33:18,316.3125,,15RVQ,93535,43102,31.12179565,-93.06781006,TRUE
2024-01-25,20:33:22,316.3125,,15RVQ,93452,43110,31.12186623,-93.06867218,TRUE
2024-01-25,20:33:39,316.3125,,15RVQ,93551,43112,31.1218853,-93.06763458,TRUE
2024-01-25,20:33:42,316.3125,,15RVQ,93519,43093,31.12171555,-93.06797028,TRUE
2024-01-25,20:34:17,316.3125,,15RVQ,93560,43094,31.12172699,-93.06754303,TRUE
2024-01-25,20:34:21,316.3125,,15RVQ,93552,43098,31.12175941,-93.06762695,TRUE
2024-01-25,20:34:23,316.3125,,15RVQ,93524,43092,31.12170601,-93.0679245,TRUE
2024-01-25,20:34:38,316.3125,,15RVQ,93503,43105,31.12182236,-93.06813812,TRUE
2024-01-25,20:34:42,316.3125,,15RVQ,93535,43099,31.12176895,-93.06781006,TRUE
2024-01-25,20:35:01,316.3125,,15RVQ,93556,43110,31.12186432,-93.06758881,TRUE
2024-01-25,20:35:18,316.3125,,15RVQ,93455,43124,31.1219902,-93.06864166,TRUE
2024-01-25,20:35:22,316.3125,,15RVQ,93560,43109,31.1218605,-93.06754303,TRUE
2024-01-25,20:35:24,316.3125,,15RVQ,93519,43095,31.1217289,-93.06797791,TRUE
2024-01-26,01:09:45,339.9125,,15RVQ,93500,43253,31.12315369,-93.06817627,TRUE
2024-01-26,01:09:54,339.9625,,15RVQ,93438,43296,31.12354851,-93.06882477,TRUE
2024-01-26,01:10:44,339.9625,,15RVQ,93429,43297,31.12355614,-93.06891632,TRUE
2024-01-26,01:10:52,339.9625,,15RVQ,94223,42775,31.11885262,-93.06058502,TRUE
2024-01-26,01:10:56,339.9625,,15RVQ,94230,42726,31.11840248,-93.06051636,TRUE
2024-01-26,01:11:23,339.9625,,15RVQ,93729,43093,31.12171745,-93.06577301,TRUE
2024-01-26,01:11:29,339.9625,,15RVQ,93445,43296,31.12354469,-93.06874847,TRUE
2024-01-26,01:11:40,339.9625,,15RVQ,93463,43289,31.12348175,-93.06856537,TRUE
2024-01-26,01:11:44,339.9625,,15RVQ,93458,43295,31.12353325,-93.06861877,TRUE
2024-01-26,01:12:09,339.9625,,15RVQ,93474,43278,31.12338448,-93.0684433,TRUE
2024-01-26,01:12:28,339.9625,,15RVQ,93725,43032,31.12116051,-93.06581116,TRUE
2024-01-26,01:12:31,339.9625,,15RVQ,93772,42986,31.12074852,-93.06532288,TRUE
2024-01-25,19:59:21,344.25,,15RVQ,93429,43300,31.12357712,-93.06891632,TRUE
2024-01-25,20:00:07,344.25,,15RVQ,93476,43280,31.12340164,-93.06842804,TRUE
2024-01-25,20:00:09,344.25,,15RVQ,93456,43291,31.12350273,-93.06864166,TRUE
2024-01-25,20:00:11,344.25,,15RVQ,93989,42962,31.1205368,-93.06304169,TRUE
2024-01-25,20:00:12,344.25,,15RVQ,94456,42561,31.11691475,-93.05814362,TRUE
2024-01-25,20:00:17,344.25,,15RVQ,93429,43172,31.12242699,-93.06891632,TRUE
2024-01-25,20:00:22,344.25,,15RVQ,93429,43166,31.12237358,-93.06891632,TRUE
2024-01-25,20:00:32,344.25,,15RVQ,93429,43286,31.12345695,-93.06891632,TRUE
2024-01-25,20:00:36,344.25,,15RVQ,93429,43302,31.12360191,-93.06891632,TRUE
2024-01-25,20:00:40,344.25,,15RVQ,93429,43314,31.123703,-93.06891632,TRUE
2024-01-25,20:00:42,344.25,,15RVQ,94241,42663,31.11783981,-93.06039429,TRUE
2024-01-25,20:00:47,344.25,,15RVQ,93431,43286,31.12345695,-93.06890106,TRUE
2024-01-25,20:00:51,344.25,,15RVQ,93428,43285,31.12344933,-93.06893158,TRUE
2024-01-25,20:00:52,344.25,,15RVQ,93424,43284,31.12343407,-93.06897736,TRUE
2024-01-25,20:00:57,344.25,,15RVQ,93589,43339,31.1239357,-93.06724548,TRUE
2024-01-25,20:01:20,344.25,,15RVQ,93429,43319,31.12375259,-93.06891632,TRUE
2024-01-25,20:01:24,344.25,,15RVQ,93462,43286,31.12345123,-93.068573,TRUE
2024-01-25,20:01:28,344.25,,15RVQ,93430,43320,31.12376213,-93.06890869,TRUE
2024-01-25,20:01:32,344.25,,15RVQ,93429,43319,31.12375069,-93.06891632,TRUE
2024-01-25,20:01:35,344.25,,15RVQ,93429,43308,31.12365532,-93.06891632,TRUE
2024-01-25,20:01:39,344.25,,15RVQ,93429,43310,31.12367058,-93.06891632,TRUE
2024-01-25,20:01:42,344.25,,15RVQ,93429,43311,31.12367821,-93.06891632,TRUE
2024-01-25,20:01:47,344.25,,15RVQ,93429,43311,31.12368202,-93.06891632,TRUE
2024-01-25,20:01:51,344.25,,15RVQ,93429,43313,31.1237011,-93.06891632,TRUE
2024-01-25,20:02:02,344.25,,15RVQ,94102,42697,31.1181469,-93.06185913,TRUE
2024-01-25,20:02:06,344.25,,15RVQ,93954,42796,31.11903954,-93.06341553,TRUE
2024-01-25,20:02:18,344.25,,15RVQ,93476,43263,31.12324524,-93.06842804,TRUE
2024-01-25,20:02:37,344.25,,15RVQ,93429,43314,31.12370682,-93.06891632,TRUE
2024-01-25,20:02:41,344.25,,15RVQ,93472,43284,31.12343407,-93.06847382,TRUE
2024-01-25,20:02:42,344.25,,15RVQ,94439,42469,31.11608505,-93.05832672,TRUE
2024-01-25,20:02:43,344.25,,15RVQ,93429,43321,31.12376785,-93.06891632,TRUE
2024-01-25,20:02:47,344.25,,15RVQ,94079,42710,31.11825943,-93.06210327,TRUE
2024-01-25,20:02:52,344.25,,15RVQ,94056,42720,31.11834717,-93.06233978,TRUE
2024-01-25,20:03:00,344.25,,15RVQ,93403,43305,31.12363052,-93.06919098,TRUE
2024-01-25,20:03:14,344.25,,15RVQ,93997,42817,31.11922264,-93.06295776,TRUE
2024-01-25,20:03:29,344.25,,15RVQ,93586,43339,31.12392998,-93.06726837,TRUE
2024-01-25,20:03:41,344.25,,15RVQ,93979,42774,31.11883736,-93.0631485,TRUE
2024-01-25,20:03:50,344.25,,15RVQ,93498,43261,31.12322807,-93.06819916,TRUE
2024-01-25,20:03:56,344.25,,15RVQ,93429,43313,31.12369728,-93.06891632,TRUE
2024-01-25,20:04:00,344.25,,15RVQ,94076,42738,31.1185112,-93.06213379,TRUE
2024-01-25,20:04:08,344.25,,15RVQ,93948,42837,31.11940956,-93.06346893,TRUE
2024-01-25,20:04:12,344.25,,15RVQ,94019,42756,31.11867332,-93.06272888,TRUE
2024-01-25,20:04:13,344.25,,15RVQ,94085,42703,31.1182003,-93.06203461,TRUE
2024-01-25,20:04:17,344.25,,15RVQ,93786,43010,31.12096786,-93.06517792,TRUE
2024-01-25,20:04:21,344.25,,15RVQ,94079,42727,31.11841393,-93.06210327,TRUE
2024-01-25,20:04:23,344.25,,15RVQ,93630,43307,31.12364578,-93.06681061,TRUE
2024-01-25,20:04:25,344.25,,15RVQ,93906,42891,31.11989021,-93.06391144,TRUE
2024-01-25,20:04:32,344.25,,15RVQ,93429,43279,31.12339592,-93.06891632,TRUE
2024-01-25,20:04:36,344.25,,15RVQ,93429,43286,31.12345314,-93.06891632,TRUE
2024-01-25,20:04:40,344.25,,15RVQ,93429,43315,31.12371254,-93.06891632,TRUE
2024-01-25,20:05:02,344.25,,15RVQ,93432,43310,31.12367058,-93.06889343,TRUE
2024-01-25,20:05:03,344.25,,15RVQ,94527,42482,31.1162014,-93.05740356,TRUE
2024-01-25,20:05:13,344.25,,15RVQ,94250,42755,31.11866951,-93.06030273,TRUE
2024-01-25,20:05:15,344.25,,15RVQ,94473,42515,31.11650276,-93.05796051,TRUE
2024-01-25,20:05:25,344.25,,15RVQ,93456,43295,31.12353516,-93.06863403,TRUE
2024-01-25,20:05:30,344.25,,15RVQ,93429,43318,31.12374687,-93.06891632,TRUE
2024-01-25,20:05:32,344.25,,15RVQ,93475,43280,31.12340164,-93.06843567,TRUE
2024-01-25,20:05:34,344.25,,15RVQ,93429,43318,31.12374496,-93.06891632,TRUE
2024-01-25,20:05:42,344.25,,15RVQ,93421,43368,31.12419319,-93.06900024,TRUE
2024-01-25,20:05:44,344.25,,15RVQ,93429,43312,31.12368774,-93.06891632,TRUE
2024-01-25,20:05:52,344.25,,15RVQ,93834,42934,31.12027931,-93.06466675,TRUE
2024-01-25,20:05:59,344.25,,15RVQ,93849,42927,31.12022018,-93.06451416,TRUE
2024-01-25,20:06:05,344.25,,15RVQ,93588,43339,31.1239357,-93.06725311,TRUE
2024-01-25,20:06:19,344.25,,15RVQ,93582,43336,31.12390709,-93.06731415,TRUE
2024-01-25,20:06:22,344.25,,15RVQ,93473,43280,31.12340164,-93.06845856,TRUE
2024-01-25,20:06:34,344.25,,15RVQ,93429,43311,31.12368393,-93.06891632,TRUE
2024-01-25,20:06:42,344.25,,15RVQ,93489,43283,31.12342834,-93.06829071,TRUE
2024-01-25,20:07:12,344.25,,15RVQ,93968,43467,31.12508965,-93.06326294,TRUE
2024-01-25,20:07:16,344.25,,15RVQ,93678,43346,31.12399864,-93.06630707,TRUE
2024-01-25,20:07:28,344.25,,15RVQ,93538,43325,31.12380409,-93.06777954,TRUE
2024-01-25,20:07:38,344.25,,15RVQ,94164,42669,31.11789513,-93.061203,TRUE
2024-01-25,20:07:49,344.25,,15RVQ,94365,42706,31.1182251,-93.05909729,TRUE
2024-01-25,20:07:51,344.25,,15RVQ,93850,42927,31.12021446,-93.0644989,TRUE
2024-01-25,20:07:53,344.25,,15RVQ,93841,42931,31.12025261,-93.06459808,TRUE
2024-01-25,20:08:08,344.25,,15RVQ,93409,43279,31.12339211,-93.06912994,TRUE
2024-01-25,20:08:14,344.25,,15RVQ,94163,42679,31.11798477,-93.06121826,TRUE
2024-01-25,20:08:18,344.25,,15RVQ,93856,42924,31.12019348,-93.06443787,TRUE
2024-01-25,20:08:28,344.25,,15RVQ,94250,42587,31.11715126,-93.06030273,TRUE
2024-01-25,20:08:32,344.25,,15RVQ,94180,42661,31.11782265,-93.06104279,TRUE
2024-01-25,20:08:33,344.25,,15RVQ,94201,42644,31.11766815,-93.06082153,TRUE
2024-01-25,20:08:37,344.25,,15RVQ,93532,43231,31.12295723,-93.06784058,TRUE
2024-01-25,20:08:41,344.25,,15RVQ,93827,42902,31.1199894,-93.06474304,TRUE
2024-01-25,20:08:52,344.25,,15RVQ,94087,42703,31.11820221,-93.06201935,TRUE
2024-01-25,20:08:55,344.25,,15RVQ,93770,43003,31.12090302,-93.06534576,TRUE
2024-01-25,20:09:10,344.25,,15RVQ,93435,43155,31.12227249,-93.06885529,TRUE
2024-01-25,20:09:12,344.25,,15RVQ,94348,42525,31.11659622,-93.05927277,TRUE
2024-01-25,20:09:14,344.25,,15RVQ,94127,42692,31.11809731,-93.0615921,TRUE
2024-01-25,20:09:18,344.25,,15RVQ,93429,43317,31.12373734,-93.06891632,TRUE
2024-01-25,20:09:25,344.25,,15RVQ,93429,43318,31.12374306,-93.06891632,TRUE
2024-01-25,20:09:33,344.25,,15RVQ,93429,43304,31.12362099,-93.06891632,TRUE
2024-01-25,20:09:37,344.25,,15RVQ,93431,43316,31.12372398,-93.06890106,TRUE
2024-01-25,20:09:41,344.25,,15RVQ,93429,43312,31.12369156,-93.06891632,TRUE
2024-01-25,20:09:45,344.25,,15RVQ,93429,43309,31.12366486,-93.06891632,TRUE
2024-01-25,20:09:49,344.25,,15RVQ,93429,43318,31.12374115,-93.06891632,TRUE
2024-01-25,20:10:02,344.25,,15RVQ,93434,43314,31.12370682,-93.06886292,TRUE
2024-01-25,20:10:33,344.25,,15RVQ,93472,43282,31.12341881,-93.06847382,TRUE
2024-01-25,20:10:37,344.25,,15RVQ,93474,43280,31.12340355,-93.06845093,TRUE
2024-01-25,20:10:43,344.25,,15RVQ,93429,43309,31.12366676,-93.06891632,TRUE
2024-01-25,20:10:52,344.25,,15RVQ,94333,42434,31.11577225,-93.05943298,TRUE
2024-01-25,20:11:13,344.25,,15RVQ,93869,42918,31.12014008,-93.06430054,TRUE
2024-01-25,20:11:17,344.25,,15RVQ,94137,42676,31.11795044,-93.06149292,TRUE
2024-01-25,20:11:31,344.25,,15RVQ,94327,42857,31.11958885,-93.05950165,TRUE
2024-01-25,20:11:35,344.25,,15RVQ,93413,43229,31.12294006,-93.0690918,TRUE
2024-01-25,20:11:40,344.25,,15RVQ,93429,43287,31.12346268,-93.06891632,TRUE
2024-01-25,20:11:44,344.25,,15RVQ,94025,42779,31.11888123,-93.06266785,TRUE
2024-01-25,20:12:02,344.25,,15RVQ,94387,43608,31.12636185,-93.05887604,TRUE
